識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_c568367d7117e1db686a463b075ab8f3,郭智輝射雙箭：美國設首座海外園區、成立大貿易商社【專訪】,財經新聞,2024-07-23T22:21:46Z,（中央社記者劉千綾、潘姿羽台北24日電）經濟部長郭智輝表示，台灣因為有台積電，「大公司在哪裡，供應鏈整合就帶過去」，中小型與微型企業也可跟著到海外投資，預估會在美國設立首座海外製造園區，「我已經與官方溝通稅務議題，這也是台灣廠商最關心事情」。至於日本九州工業區構想，郭智輝坦言，正持續與日本政府溝通。,https://www.cna.com.tw/news/afe/202407240019.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,07/31/2024 12:17:52
news_8d5162d8eff51fe42b92368b37b73ad2,川普若當選衝擊台灣半導體？郭智輝：免煩惱【專訪】,財經新聞,2024-07-23T22:25:53Z,（中央社記者潘姿羽、劉千綾台北24日電）美國共和黨總統候選人川普競選劍指台灣，認為台灣奪走美國晶片產業，要交保護費。經濟部長郭智輝接受中央社專訪時，自信滿滿用台語回應「免煩惱」，即使川普當選，台灣境外關內策略也可順應時局發展，解決高關稅問題。,https://www.cna.com.tw/news/afe/202407240022.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,07/31/2024 12:17:52
news_9d252e0c29ebf11bf6b507dc865e476e,科技股財報好壞夾雜 亞股跟進美股收低,財經新聞,2024-07-24T10:28:08Z,（中央社香港24日綜合外電報導）投資人期待科技業將數十億美元資金投入人工智慧（AI）後，還能繼續發布耀眼獲利；但昨天一系列美國企業財報有好有壞，難以鼓舞信心。亞洲股市今天應聲追隨美國股市收盤下跌。,https://www.cna.com.tw/news/afe/202407240316.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,07/31/2024 12:17:52
news_0b58dac963be0099ad9b442b08fc6f56,穩定幣是否穩定　但憑一句話,財經新聞,2024-08-25T12:18:00Z,"炎炎夏日，槍擊事件剛過，七月底，川普應邀出席2024 Bitcoin 大會，除友善加密社群的場面話外，講了一堆選舉語言，如果一定要披沙揀金，勉強可擠出兩項重點: 其一是任內will never be a CBDC(絕對不會有數位美元)，其二是促使safe, responsible expansion of stablecoin(穩定幣安全負責的擴張)。",https://finance.ettoday.net/news/2804319,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/01/2024 12:19:50
news_8d168eb669d0071e1181d63ba9768810,央行穩定房市2劇本推演　台經院：不排除第7波選擇性信用管制,財經新聞,2024-08-26T05:53:00Z,國內房市升溫，央行大動作請國銀喝咖啡，下達不動產貸款減降令，台經院產經資料庫研究總監暨研究員劉佩真認為，不排除央行祭出第7波選擇性信用管制，可能會有2套劇本，第1是擴大範圍，第2為貸款成數再降。,https://finance.ettoday.net/news/2804689,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/02/2024 12:18:43
news_c4054eff77e1283b2b5fb203440115bc,書劍集》美國大選與央行決策,財經新聞,2024-11-04T21:30:00Z,"◎歐陽書劍

美國總統大選五日登場，聯準會（Fed）緊接著將舉行貨幣政策會議，這兩件每四年重逢一次的政經大事，因兩大黨候選人立場的截然不同，在今年特別引人矚目。降息一碼已是共識，選舉雖還在纏鬥，大家注意的還是捲土重來的川普效應。

美國總統大選都在十一月初正式投票，聯準會決定貨幣政策的公開市…",https://ec.ltn.com.tw/article/paper/1675429,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/12/2024 12:19:50
news_fdd1ed0a48c6a2fd7374fc66d7274323,美大選在即 法人：台股高檔震盪、關注輝達財報,財經新聞,2024-10-27T07:37:32Z,（中央社記者江明晏台北27日電）美國總統大選在即，台股高檔震盪，法人預估，美國大選過後，股市將回歸經濟基本面表現，目前正值美股超級財報週，AI指標股輝達財報預計11月21日發布，將成為重要市場指標。,https://www.cna.com.tw/news/afe/202410270126.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,11/03/2024 12:24:53
news_288db3666e6c26b54e87e56b880d6201,兩黨反彈聲浪大 傳拜登將擋新日鐵併美鋼,財經新聞,2024-09-05T01:07:12Z,"高佳菁／核稿編輯


〔財經頻道／綜合報導〕由於美國兩黨反對聲浪大，2名知情人士週三（4日）表示，美國總統拜登（Joe Biden）即將以國家安全疑慮為由，阻止日本鋼鐵大廠新日鐵（Nippon ...…",https://ec.ltn.com.tw/article/breakingnews/4790514,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/12/2024 12:20:00
news_5fa1d7c4bd687f9644d84ac677fc775c,近5成日企稱「日圓貶值不利經濟」! 警戒川普當選,財經新聞,2024-07-23T23:55:20Z,"高佳菁／核稿編輯


〔財經頻道／綜合報導〕今年以來日圓持續走貶，不但讓日本央行壓力大，高達近5成日本企業認為日圓貶值不利於日本經濟，且日本企業營運高層也警戒，川普若在11月美國總統大選勝出，可...…",https://ec.ltn.com.tw/article/breakingnews/4745221,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_43cbac04d7a119bc2f8261a7b3f2d91b,台積電震盪免驚？華爾街指台積電有30％上漲空間,財經新聞,2024-07-24T01:43:51Z,"林浥樺／核稿編輯


〔財經頻道／綜合報導〕台積電上週公佈2024年第2季財報，儘管營收和利潤均超出市場預期，但在美國恐收緊管制等報導浮出水面後，包含台積電在內的半導體類股出現暴跌，但實際上，華...…",https://ec.ltn.com.tw/article/breakingnews/4746495,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_154e8c017c09621f2599e08d08f706ef,美總統大選戰況激烈 Fed年底前按兵不動可能性增,財經新聞,2024-07-24T03:51:07Z,"高佳菁／核稿編輯


〔財經頻道／綜合報導〕諮詢機構美世（Mercer）投資長表示，由於美國總統大選競爭日益激烈，聯準會（Fed）在年底前維持利率不變的可能性愈來愈大。


美世投資長卡維（Ho...…",https://ec.ltn.com.tw/article/breakingnews/4746667,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_7c473714f64e29b46f16eed5ebb66ec5,特斯拉沒在怕！馬斯克：川普若取消電動車支持 將重創對手,財經新聞,2024-07-24T05:05:45Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕電動車大廠特斯拉（Tesla）執行長馬斯克（Elon Musk）表示，共和黨總統候選人川普（Donald Trump）重返白宮可能會取消對電動車產業的支持...…",https://ec.ltn.com.tw/article/breakingnews/4746803,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_901a5c60fd67da46b020034762921e20,美元拐點已至？專家曝：1跡象 是時候看跌了,財經新聞,2024-07-24T05:49:54Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕美元指數今年在經歷「極度樂觀」情緒，於6月觸及106.52，逼近去年10月107新高，不過，奈德-戴維斯研究公司（Ned Davis Research）投...…",https://ec.ltn.com.tw/article/breakingnews/4746881,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_5bc187d8d1f81c3291429970ba8b2bef,川普若勝選 台經院孫明德：台灣須留意3件事,財經新聞,2024-07-25T07:32:56Z,美國前總統川普遭受槍擊後「川普交易」興起，但近日美國總統拜登宣布退選後，民主黨的賀錦麗聲勢大漲，甚至有民調指出賀錦麗支持度領先川普，顯示美國大選仍有變數。學者表示，川普若...…,https://ec.ltn.com.tw/article/breakingnews/4748121,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_8c6074502af28140bd055ec9caa04c60,TikTok告美禁令違憲 聯邦法院將開始審理,財經新聞,2024-09-16T03:44:03Z,（中央社華盛頓16日綜合外電報導）TikTok今天將試圖說服美國聯邦法院，要求中國母公司字節跳動限期出售TikTok美國業務，否則就會在美國面臨禁令的法律，是違反美國憲法。,https://www.cna.com.tw/news/aopl/202409160070.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,09/23/2024 12:24:21
news_9df6bed1a0b86b3cc144addb1f1724af,Fed轉向捍衛就業市場  首度降息有望降2碼,財經新聞,2024-08-24T23:00:17Z,美國聯準會（Fed）主席鮑爾23日明確表示，「調整政策的時候到了」，現在優先要務是保護就業市場，他說，「勞動市場降溫是顯而易見的；我們將竭力支持強勁的勞動市場」，一些分析...…,https://ec.ltn.com.tw/article/breakingnews/4779239,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/01/2024 12:19:50
news_cb1f2e7914729259b44303fa6106fb19,韓企「燒錢」遊說美國政府 ! 2024上半年三星、現代集團支出創新高,財經新聞,2024-08-25T06:07:34Z,"陳麗珠／核稿編輯
〔財經頻道／綜合報導〕今年美國總統大選後的政策走向難以預測，也為提防前總統川普重返白宮的「川普風險」，南韓大企業積極在美遊說。韓媒指出，三星集團（Samsung Group）、...…",https://ec.ltn.com.tw/article/breakingnews/4779556,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/01/2024 12:19:50
news_25e669373533885700bf50432c63824f,川普：若重返白宮 有意影響Fed決策,財經新聞,2024-08-09T01:17:05Z,"歐祥義／核稿編輯
〔財經頻道／綜合報導〕美國共和黨總統候選人川普（Donald Trump）週四（8日）表示，美國總統對於聯準會（Fed）的決策應該擁有發言權，這是至今為止最明確的跡象，表明如果...…",https://ec.ltn.com.tw/article/breakingnews/4763515,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/16/2024 12:17:58
news_184b6bbed924b3b9e27a74ff4fea8210,台灣經驗難複製！紐時揭台積電在「美國沙漠」重重挑戰,財經新聞,2024-08-09T04:15:15Z,"林浥樺／核稿編輯
〔財經頻道／綜合報導〕台積電（2330）2020年5月宣布計畫在鳳凰城郊區建立工廠，不過4年以來，仍未開始銷售在亞歷桑納州鳳凰城的工廠所製造的晶片。《紐約時報》指出，台積電在台...…",https://ec.ltn.com.tw/article/breakingnews/4763610,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/16/2024 12:17:58
news_6e241d1ec419c402f907947aa490be5c,財經青紅燈》台積電為何難以取代？,財經新聞,2024-07-23T21:30:00Z,"美國共和黨總統候選人川普稱「台灣搶走晶片生意，應向美國付保護費」，衝擊全球科技類股，導致台美股市連日重挫。然而，川普的說法並非事實，台積電的成功並非搶來或偷來的，這項成就的背後還有政策、人才及產業環境等支持，難以取代或複製，台積電美國亞利桑那廠的延宕，就是最好的例證。
川普的一番談話，市場普遍解讀…",https://ec.ltn.com.tw/article/paper/1658133,自由時報,https://news.ltn.com.tw/list/breakingnews/business,07/31/2024 12:17:52
news_8339737c9aa3533d868f71d5fe114d07,拜登退選台股動盪！　專家曝5檔高息ETF買點浮現,財經新聞,2024-07-24T22:00:00Z,美國總統候選人川普與拜登18日不約而同拿半導體業開刀，川普表示台灣搶走美國晶片生意，提出保護費論；甚至加大力度要展開中美貿易戰，如今下半年，台股危機似乎不單單只是半導體的衝擊而已，甚至還包含川普上台可能帶來的通膨危機。,https://finance.ettoday.net/news/2783969,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/01/2024 12:18:54
news_879d71a0b22ddb101f55baab9571a63a,美國FDA批准了 ! 蘋果AirPods Pro 2進軍4000億元助聽器市場,財經新聞,2024-09-16T02:18:15Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕外媒報導，美國食品藥物管理局（FDA）將允許蘋果把AirPods Pro 2 作為非處方助聽器進行銷售。市場認為，蘋果AirPods Pro 2進軍130...…",https://ec.ltn.com.tw/article/breakingnews/4801218,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/23/2024 12:24:21
news_4311b8e680c209b950d4f3ff946217ae,分析師：無論誰當選 美國都將陷入能源通貨緊縮,財經新聞,2024-09-16T03:38:30Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕分析師表示，無論今年11月的美國總統大選最終由哪位候選人出線，都將迎來2020年以來最嚴重的能源通貨緊縮，能源價格預計將明顯回落。


《雅虎財經》報導，...…",https://ec.ltn.com.tw/article/breakingnews/4801232,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/23/2024 12:24:21
news_bb6d5003a2fa63f11c67393b606d7d9f,川普喊話不會出售持股 TMTG股價大漲近30％,財經新聞,2024-09-16T03:37:53Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕川概股「川普媒體與科技集團（Trump Media & Technology Group，TMTG）」IPO閉鎖期將在下週屆滿，有傳聞公司最大股東川普（D...…",https://ec.ltn.com.tw/article/breakingnews/4801390,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/23/2024 12:24:21
news_b5ab1f792881f7e9da0795de9251e827,三大引信連環爆釀全球股災 專家：緊盯美國經濟發展,財經新聞,2024-08-10T01:48:51Z,（中央社記者潘姿羽台北10日電）儘管政府及各智庫樂觀看待今年景氣，估經濟成長率「坐3望4」，但8月才剛揭開序幕，就迎來股災，景氣風向似乎悄然轉變。專家剖析引爆股災的三大引信，提醒下半年必須留意美國經濟是否真如市場憂心的硬著陸，若照此劇本發展，恐傷及台灣成長動能。,https://www.cna.com.tw/news/afe/202408100032.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,08/17/2024 12:17:10
news_5349606b5f3cba38008d3468849a233b,郭智輝出奇招 剛好因應川普高關稅,財經新聞,2024-07-24T23:37:49Z,"林浥樺／核稿編輯


〔財經頻道／綜合報導〕美國共和黨總統候選人川普日前稱：「台灣搶走晶片生意，應向美國付保護費」，衝擊全球科技類股，晶圓代工龍頭台積電的股價近期更是劇烈震盪。對此，經濟部長郭智...…",https://ec.ltn.com.tw/article/breakingnews/4746691,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_5cef4ec723604a8ac88514846f068b9f,CNN：台積電「純晶圓代工廠」構想 重塑全球電子產業格局,財經新聞,2024-07-24T23:28:49Z,"陳麗珠／核稿編輯


〔財經頻道／綜合報導〕美國前總統川普日前指出，台灣搶了美國所有的晶片生意，台灣應該向美國支付防務費用。CNN指出，事實並非如此，產業專家表示，台灣絕非偷竊，而是透過遠見、勤...…",https://ec.ltn.com.tw/article/breakingnews/4747023,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_1c198582193c3b9fd7a6d229ee553f3f,北京不願推大型刺激措施 高盛：保留銀彈以備川普回鍋,財經新聞,2024-07-24T23:22:48Z,美國前總統川普先前放話表示，若他重返白宮，將對中國所有進口商品至少課徵60%關稅；也有分析師認為，川普將加強對中國貿易戰力度，並加速與中國經濟脫鉤。高盛表示，川普對中國可...…,https://ec.ltn.com.tw/article/breakingnews/4747460,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_523b095324314b79d355e9cb5b03a776,美正創造〝特拉斯時刻〞！桑默斯警告：聯準會降息需非常謹慎,財經新聞,2024-07-25T05:52:09Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕市場預期聯準會9月降息機率會來越高，不過，美國前財政部長桑默斯（Lawrence Summers）表示，共和黨政治家們通過提倡擴大財政赤字，並削弱美元的政...…",https://ec.ltn.com.tw/article/breakingnews/4748017,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_647fa7f99fff5884cac3c146c62e85bb,台經院7月產業測驗點製造業、營建業下跌 服務業微幅上揚,財經新聞,2024-08-26T03:55:30Z,（中央社記者潘姿羽台北26日電）台經院今天公布7月3大產業營業氣候測驗點，其中製造業、營建業雙雙下跌，服務業微幅上揚。台經院景氣預測中心主任孫明德說明，製造業仍以資通視聽相關商品出口表現一支獨秀，傳產相對疲弱，整體景氣續處復甦階段。,https://www.cna.com.tw/news/afe/202408260070.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,09/02/2024 12:18:43
news_5cb43ea6e5edc552f07c269aca59dc91,台經院推演央行2劇本 不排除第7波選擇性信用管制,財經新聞,2024-08-26T04:43:37Z,（中央社記者潘姿羽台北26日電）國內房市升溫，央行大動作請國銀喝咖啡，下達不動產貸款減降令，台經院產經資料庫研究總監暨研究員劉佩真認為，不排除央行祭出第7波選擇性信用管制，可能會有2套劇本，第1是擴大範圍，第2為貸款成數再降。,https://www.cna.com.tw/news/afe/202408260103.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,09/02/2024 12:18:43
news_c6a9475ca5a0b4ecc897f5780d85f723,川普聲勢下滑 川概股TMTG股價失守18美元再創新低,財經新聞,2024-09-04T08:00:31Z,"吳孟峰／核稿編輯
〔財經頻道／綜合報導〕川概股「川普媒體與科技集團（Trump Media & Technology Group，TMTG）」近來股價一路下跌，週二（3日）TMTG盤中股價一度失...…",https://ec.ltn.com.tw/article/breakingnews/4789817,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/11/2024 12:19:37
news_c2dab076c0abb24370ae183cd5b618ff,不管誰主白宮 脫鉤中國成定局,財經新聞,2024-07-24T21:30:00Z,"川普嗆加重中國關稅 賀錦麗延續多邊圍剿

〔編譯盧永山／綜合報導〕CNBC報導，專家指出，美國前總統川普若重返白宮，預計將加強對中國貿易戰力度，並加速與中國經濟脫鉤，進一步切斷及摧毀與中國的貿易關係；被拜登總統點名接班的現任副總統賀錦麗，則將延續拜登政府採取的多邊、更有針對性的貿易政策方針。
…",https://ec.ltn.com.tw/article/paper/1658319,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/01/2024 12:18:54
news_04c0280d702fcd8b2323cf299ec94014,油價連4漲！　下周汽、柴油每公升擬漲0.3元,財經新聞,2024-07-26T03:25:00Z,川普勝選機率升高提振原油供應增加預期，加上全美零售汽油均價由升轉跌，預期將影響國際油價走勢，國內油價恐將持續上漲，預估下周汽、柴油每公升將調漲0.3元。,https://finance.ettoday.net/news/2784919,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/02/2024 12:17:59
news_2daad14b75675a0cf886e97fc49c8735,日本ONE估本季獲利可較上季增88%　但後兩季獲利大縮水,財經新聞,2024-08-26T01:42:00Z,日本海洋網聯船務(ONE)公布2024會計年度第一季(4~6月)淨利7.79億美元，估計第二季獲利(7-9月)獲利14.66億美元，季增88.19%，上半會計年度共獲利22.45億元，但是下半會計年度估獲利約5億美元，是上半年會計年度的22.27%。,https://finance.ettoday.net/news/2804365,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/02/2024 12:18:43
news_4a1e9508420d2ec5c722fd38aa22e035,川普承諾：將結束對海外美國人「雙重徵稅」,財經新聞,2024-10-10T06:04:41Z,"林浥樺／核稿編輯
〔財經頻道／綜合報導〕為爭取海外美國人的選票，美國共和黨總統候選人川普（Donald Trump）週三（9日）承諾，若其當選美國總統，將結束對海外美國人的雙重徵稅。


綜合媒...…",https://ec.ltn.com.tw/article/breakingnews/4826504,自由時報,https://news.ltn.com.tw/list/breakingnews/business,10/17/2024 12:21:54
news_8b83872ee06550f397d0122d2e9663fb,晶片設計遭美鎖喉  中國EDA全球市占率低於2％,財經新聞,2024-10-26T23:20:16Z,"首次上稿 10/26 22:52更新時間 10/27 07:20


中國在2021年公布的「十四五」經濟規劃中，將電子設計自動化軟體（EDA），明定為半導體產業的首要技...…",https://ec.ltn.com.tw/article/breakingnews/4843260,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/03/2024 12:24:53
news_21c851728db723b05423860b75a3ed0b,投顧：若川普當選 恐引發市場動盪 可等年底至元月行情,財經新聞,2024-10-26T22:59:03Z,國內投顧機構指出，離11/5美國大選揭露約有兩週時間，若川普當選，可能先引發市場一陣動盪。不過，由於依舊看好2025年第一季AI拉貨進入旺季，故建議預留現金，在此動盪期間...…,https://ec.ltn.com.tw/article/breakingnews/4843293,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/03/2024 12:24:53
news_89c5ff0c6c017244c1afbe3e91376a3c,川普嗆：台灣搶走晶片生意 應付美國保護費,財經新聞,2024-10-27T05:48:29Z,"歐祥義／核稿編輯


〔財經頻道／綜合報導〕距離美國總統大選剩不到2週之際，共和黨總統候選人川普接受全球最熱門podcast節目「喬羅根體驗」（The Joe Rogan Experience）...…",https://ec.ltn.com.tw/article/breakingnews/4843469,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/03/2024 12:24:53
news_5fe9ee8fe0b257dff13ce094e03d8c62,聯準會降息倒數計時！黃金報每盎司2582美元,財經新聞,2024-09-17T00:30:49Z,"歐祥義／核稿編輯
〔財經頻道／綜合報導〕受美元走軟以及美聯準會（Fed）本週將大幅降息的前景支撐，週一（16日）黃金延續漲勢至歷史新高。現貨黃金交易價格上漲0.22%，報每盎司2582.08美元...…",https://ec.ltn.com.tw/article/breakingnews/4802195,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/24/2024 12:20:20
news_99cc76f138b09e8526b730057c0a3a6e,川普嗆台搶走晶片生意  陸行之怒回：這是幾十萬台灣人熬夜爆肝換來的,財經新聞,2024-10-27T08:44:01Z,"陳麗珠／核稿編輯


〔財經頻道／綜合報導〕美國共和黨總統候選人川普接受全球最熱門podcast節目「喬羅根體驗」（The Joe Rogan Experience）訪問，再次提及「台灣偷了我們...…",https://ec.ltn.com.tw/article/breakingnews/4843713,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/03/2024 12:24:53
news_f4f45b72740b13a487844024dd5b619b,馬斯克給川普的錢非最多！「這人」捐48億才是最大金主,財經新聞,2024-10-27T10:11:43Z,"陳麗珠／核稿編輯


〔財經頻道／綜合報導〕美國總統大選進入最後倒數，特斯拉創辦人馬斯克大力支持共和黨總統候選人川普，捐給親川普的美國政治行動委員會龐大金額。美媒指出，根據週四（24日）所公布的...…",https://ec.ltn.com.tw/article/breakingnews/4843734,自由時報,https://news.ltn.com.tw/list/breakingnews/business,11/03/2024 12:24:53
news_5f23b68ba36a31adb62b8ce4ff70343b,汽、柴油下週估漲3角 95無鉛寫近9個月新高,財經新聞,2024-07-26T03:26:41Z,（中央社記者劉千綾台北26日電）中油持續啟動油價雙平穩機制，預估29日凌晨零時起，汽、柴油預估實際調漲新台幣0.3元，其中，發油量最大的95無鉛汽油，每公升來到31.3元，為近9個月以來新高。,https://www.cna.com.tw/news/ahel/202407260093.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,08/02/2024 12:17:59
news_310c0bc047849ece5cd6df276305b45b,台股跳水重挫「要逢低加碼嗎？」　法人點名：高息存股勝率高,財經新聞,2024-07-26T04:19:00Z,"受美國科技股持續下挫影響，台股因颱風休市期間面臨補跌壓力，26日加權指數開盤重挫逾900點，盤中一度摜破22,000點。綜觀整個7月，台股波動劇烈，投資人如何看待漲跌，該此時逢低加碼、還是當作警訊？法人表示，台股今年以來漲多，加上面臨美國總統大選不確定因素，操作優先留意強勢高息股。",https://finance.ettoday.net/news/2784931,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/02/2024 12:17:59
news_e24602cb374245a6e0461d6a6cd7264a,先探／川式震撼教育　受惠受害股出列,財經新聞,2024-07-26T08:17:00Z,川普高喊競選政見，包括對國外進口產品課徵十％關稅、對中國更將課徵超過五○％關稅；加上要求台灣付保護費，並指台灣拿走了他們全部的半導體工作，台股近周連續大跌，川普若當選，台灣哪些產業將受惠或受害呢？,https://finance.ettoday.net/news/2785042,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/02/2024 12:17:59
news_813cc4320fda72205982c2b92dbcbf4c,先探／謝金河：台積電仍是台股的中樞神經,財經新聞,2024-07-26T08:18:00Z,今年七月美國政壇的變化令人眼花撩亂，先是川普在賓州造勢挨槍，只見他大難不死，迅速爬起來還手握拳頭高喊「戰鬥」，隨後在共和黨造勢大會中，他選擇三十九歲的《絕望者之歌》作者J.D.Vance參議員當副手，這一連串動作將共和黨聲勢拉到最高點，也趁勢逼下老邁的現任總統拜登。,https://finance.ettoday.net/news/2785048,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/02/2024 12:17:59
news_2ea95b29390e322f3f097ecc95630b6e,外資狂殺846億元！「暴力式補跌」寫歷史第3大賣超金額紀錄,財經新聞,2024-07-26T08:43:00Z,"台股在歷經颱風假連2天休市後，26日迎來「暴力式補跌」，外資狂殺賣超金額達846.46億元，寫下今年第二大金額，並排上歷史紀錄第3高，大盤終場大跌752.63點，失守季線22,212點，收在22,119.21點。",https://finance.ettoday.net/news/2785179,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/02/2024 12:17:59
news_5e1cd636c14805f28e4ace476e945aaf,專家：美中科技戰常態化 台廠遵守規範與美相輔相成,財經新聞,2024-09-17T06:21:11Z,（中央社記者劉千綾台北17日電）美國總統大選倒數，台灣半導體產業數度成為討論焦點。專家認為，美中科技戰長期、常態化發展趨勢下，無論是誰當選，美國都會繼續緊縮對中國高階技術管制，祭出更嚴格圍堵策略，台廠除遵守美方規範，未來也持續與美國生態系相輔相成。,https://www.cna.com.tw/news/afe/202409170103.aspx,中央通訊社,https://www.cna.com.tw/list/aie.aspx,09/24/2024 12:20:20
news_06237167e47bad0b10ecdec2334f6816,提名「蜜月期」未結束 ! 賀錦麗1個月內募款突破171億元,財經新聞,2024-08-26T01:10:59Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕美國民主黨總統候選人賀錦麗（Kamala Harris）的競選團隊表示，在現任總統拜登（Joe Biden）於7月21日退出白宮大位爭奪戰，並支持賀錦麗，...…",https://ec.ltn.com.tw/article/breakingnews/4780094,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/02/2024 12:18:43
news_814ef9f0da1fdb52e752816ec3e9bc08,川普：馬斯克太多公司要經營 恐無法入閣,財經新聞,2024-08-26T01:08:04Z,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕美國共和黨總統候選人川普（Donald Trump）早前表示，若在本次總統大選取得勝利，他將任命特斯拉執行長馬斯克（Elon Musk）入閣或擔任顧問。消...…",https://ec.ltn.com.tw/article/breakingnews/4780102,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/02/2024 12:18:43
news_047cb0a221850df64b3639e0ab721fbc,央行擬再打炒房？台經院曝第7波信用管制可能措施,財經新聞,2024-08-26T10:27:19Z,台灣房市過熱，中央銀行近日首度祭出總量管制，台經院學者認為，央行9月召開的理監事會議，不排除會實施第7波選擇性信用管制，可能擴大範圍或是降低房貸成數，展望下半年房市，住宅...…,https://ec.ltn.com.tw/article/breakingnews/4780789,自由時報,https://news.ltn.com.tw/list/breakingnews/business,09/02/2024 12:18:43
news_03cd516b6326ab1a5734ab923ee63531,先探／熱錢大轉彎　Q4勇敢換股,財經新聞,2024-10-09T09:20:00Z,中國全力作多股市，美國企業財報陸續公布，台灣則有台積電及大立光召開法說會，股市大震盪勢必難免，台積電大聯盟、AI伺服器族群以及九月營收創高股將是領先族群。,https://finance.ettoday.net/news/2832131,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:33:18
news_baf65b188de1c01b9e68eea83eb7b9d6,經濟學人：中國經濟探底還大規模囤物資 背後動機跟美有關,財經新聞,2024-07-26T01:15:15Z,"歐祥義／核稿編輯


〔財經頻道／綜合報導〕中國經濟近年受管理不善和房地產危機困擾，官員表示想擺脫資源密集型產業。而考慮到中國的經濟困境，從邏輯上來說，中國對大宗商品的需求應該正在迅速萎縮，但事...…",https://ec.ltn.com.tw/article/breakingnews/4747759,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/02/2024 12:17:59
news_b21057898c508b334d032cc962e9b0db,專家：川普勝選通膨將復甦 Fed政策前景更謹慎,財經新聞,2024-07-26T01:49:10Z,"歐祥義／核稿編輯
〔財經頻道／綜合報導〕經濟學家表示，如果美國前總統、共和黨總統候選人川普（Donald Trump）重新入主白宮，通膨可能再度升溫，讓聯準會（Fed）面臨新的挑戰。


《路透...…",https://ec.ltn.com.tw/article/breakingnews/4748749,自由時報,https://news.ltn.com.tw/list/breakingnews/business,08/02/2024 12:17:59
