識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_5a1363f6f839dd2d7f64a34531241194,林右昌訪美演說：民進黨執政軍費增70% 民主國家少見,國內政治,2024-09-03T23:24:22Z,（中央社記者鍾佑貞華盛頓3日專電）美國學界持續呼籲台灣提高國防支出，民進黨秘書長林右昌今天在美國智庫活動中表示，民進黨執政以來，軍費增加70%，這在民主國家中，應該非常少見；中國奪台意圖不因台灣由誰執政改變，唯一差別是手段。,https://www.cna.com.tw/news/aipl/202409040012.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,09/11/2024 12:20:26
news_5660de21f32c61197e92d4da4f62894c,川普若勝選會協防台灣嗎？日經解析三種可能性,國內政治,2024-07-28T03:21:46Z,（中央社東京28日綜合外電報導）美國剩3個多月將於11月5日舉行總統大選，「日本經濟新聞」評論員秋田浩之日前以「川普會協防台灣嗎？」為題，說明這位前美國總統或許把這項議題單純看做與中國的談判籌碼。,https://www.cna.com.tw/news/aipl/202407280043.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/04/2024 12:18:04
news_7bc2e5317c73dfdcbea666fe0c300fbc,朱立倫拜會美智庫 學者關切台灣能源、美選影響,國內政治,2024-08-17T04:53:36Z,（中央社記者張欣瑜、實習記者葉芳妤舊金山16日專電）國民黨主席朱立倫訪美，今天赴胡佛研究所與智庫學者座談。他會後表示，學者除關注兩岸關係，也對台灣能源安全表達關切，雙方也就美國大選對台灣影響交換意見。,https://www.cna.com.tw/news/aipl/202408170087.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/24/2024 12:20:46
news_e2f511e18609d3abd9a53e92f964bacc,國防部副部長：維持台海和平穩定 是國軍的責任,國內政治,2024-11-06T02:27:09Z,（中央社記者吳書緯台北6日電）國安人士日前表示，中國與俄羅斯、伊朗、北韓日益團結。國防部副部長柏鴻輝今天表示，中、俄、伊、北韓全面合作，更是凸顯台灣地緣戰略的重要性，維持台海地區的穩定與和平，是國軍的責任。,https://www.cna.com.tw/news/aipl/202411060053.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,11/13/2024 12:20:52
news_e7051aaaf1aec98dfb832cdbb22af23b,IRI民主韌性青年論壇 聚焦政治兩極化與和解,國內政治,2024-09-25T09:27:50Z,（中央社記者楊堯茹台北25日電）美國非營利組織國際共和研究所與中央社24日舉辦「兩極化與和解：民主韌性青年論壇」，期盼經由理性溝通、尊重包容不同意見，呈現台灣多元、民主、開放的社會文化。,https://www.cna.com.tw/news/aipl/202409250301.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,10/02/2024 12:22:14
news_dc36481e6e6279dcfadf9d31e9848e85,川普會協防台灣嗎？日經解析三種可能性,政治新聞,2024-07-28T03:45:59Z,"美國剩3個多月將於11月5日舉行總統大選，「日本經濟新聞」評論員秋田浩之日前以「川普會協防台灣嗎？」為題，說明這位前美國總統或許把這項議題單純看做與中國的談判籌碼。

      川普於...…",https://news.ltn.com.tw/news/politics/breakingnews/4750870,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/04/2024 12:18:04
news_32cf82908f7f5e999f15d3fdde92d319,與胡佛研究所學者專家閉門會談 朱立倫稱對方關切兩岸、台灣能源,政治新聞,2024-08-17T07:07:56Z,國民黨主席朱立倫於美國舊金山時間16日與史丹佛大學胡佛研究所學者專家舉行閉門會談，會後他接受媒體訪問表示，美方學者除了關注兩岸關係，也關切台灣的能源安全問題，雙方還就美國總統大...…,https://news.ltn.com.tw/news/politics/breakingnews/4771937,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/24/2024 12:20:46
news_9019b29b0a24ac991ee245153b537e33,多圖／「總統級宅女」蔡英文出寫真　口咬護照、川普熱線經典再現,政治新聞,2024-07-29T06:12:00Z,前總統蔡英文卸任後，變成超級「宅女」，鮮少有公開行程跟對外發言，她29日透過社群分享最近的新作品，正是她過去幾年來的攝影寫真集。其中包括，2015年還未當選總統前，在機場嘴咬護照的經典照片，還有她任內跟時任美國總統川普熱線、會面美國眾議長裴洛西、麥卡錫等歷史畫面。,https://www.ettoday.net/news/20240729/2786663.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/05/2024 12:17:38
news_0e12207dd7fb4f31f44f448dbb95df28,川普：我當選 中國就不會侵略台灣,政治新聞,2024-10-16T21:30:00Z,"〔編譯管淑平／綜合報導〕美國共和黨總統候選人川普十五日接受彭博新聞（Bloomberg News）總編輯米可斯維特訪問，被問到中國最近的圍台軍演時表示，若他當選總統，中國就不會侵略台灣。但川普並未正面回應是否會出兵防衛台灣。
出席座談會 避談是否出兵援台
川普十五日出席芝加哥經濟俱樂部座談會，主…",https://news.ltn.com.tw/news/politics/paper/1672315,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,10/24/2024 12:19:49
news_28dd8065165520cf8eb4b891ee08e7ac,小笠原欣幸分析美國大選  川普若再次當選對台灣將不容易,政治新聞,2024-09-25T05:38:55Z,日本學者小笠原欣幸今天獲頒清大榮譽講座教授，並在清大以台灣政治前局為題演講，分析日本與美國的大選與台灣的關係與影響。小笠原欣幸認為不管日本哪個首相當選，因都與台灣友好，相對影響...…,https://news.ltn.com.tw/news/politics/breakingnews/4810490,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,10/02/2024 12:22:14
news_57d8c800299d18ccd08ca2202a37b47c,F-16終於要來了　烏克蘭憂短期難扭轉戰局,y 軍武,2024-07-29T07:06:00Z,在俄羅斯入侵2年半後，烏克蘭今夏終於迎來首批F-16戰機，盼削弱俄軍空優。然而飛機與人員數量嚴重不足，加上俄軍猛轟烏克蘭的機場，各方不期待F-16能即刻改變戰局。,https://www.ettoday.net/news/20240729/2786756.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/05/2024 12:17:38
news_22f294ecbd543a006fa7af370db7609b,朱立倫盼續與美國兩黨密切合作 夏立言黃介正8日訪美,國內政治,2024-11-06T07:32:16Z,（中央社記者劉冠廷台北6日電）國民黨主席朱立倫今天表示，美國總統大選正在開票，不管最後選舉結果如何，都要持續跟美國兩黨保持密切合作關係，畢竟在民主陣營中，美國還是最關鍵性的角色。,https://www.cna.com.tw/news/aipl/202411060226.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,11/13/2024 12:20:52
news_c03b3c49b3d75d82d5d6c03336cc3e2b,美國大選揭曉  成大社科院論壇評析印太戰略走向,國內政治,2024-11-06T10:12:25Z,（中央社記者張榮祥台南6日電）美國總統大選今天揭曉，共和黨總統候選人、前總統川普宣布勝選；國立成功大學社會科學院隨即舉辦論壇，評析美國總統大選後印太戰略走向，籌劃台灣應對方策。,https://www.cna.com.tw/news/aipl/202411060343.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,11/13/2024 12:20:52
news_4040e293f5d62adc7511cbddf8fa242e,曝憲法法庭後下一步！黃國昌：繼續修法　修到讓大法官沒話可講為止,政治新聞,2024-07-30T14:01:00Z,面對國會改革釋憲案，憲法法庭19日裁准暫時處分，並預計8月6日進行言詞辯論。民眾黨立委黃國昌表示，自己早就準備好下週的憲法法庭言詞辯論，不過屆時對話的對象並非現場15人，而是台灣的2300萬民眾；而黃國昌也透露，等到憲法法庭結束，就看大法官用什麼理由宣告什麼條文違憲，自己則會一直修法，修到大法官沒話可以講為止。,https://www.ettoday.net/news/20240730/2787769.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/06/2024 12:18:28
news_b4c5bd1d5257e0de2215bdf175f52fb6,谷立言談3次駐台：世界首次如此了解台灣重要性【專訪】,國內政治,2024-09-26T13:10:57Z,（中央社記者楊堯茹台北26日電）美國在台協會處長谷立言與台灣淵源深厚，他今天接受中央社專訪談及3度派任台灣的感受時說，台灣人看待自己以及世界看待台灣的「方法不一樣了」，台灣內部高度期待迎來「科技黃金年代」，世界則是第一次如此了解台灣的重要性。,https://www.cna.com.tw/news/aipl/202409260411.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,10/03/2024 12:17:35
news_ab865beaa3af5645b05882ee03511a0a,國會擴權法案釋憲8/6言詞辯論 黃國昌：早就準備好了！,政治新聞,2024-07-30T15:06:52Z,民眾黨新北市黨部主委、市議員陳世軒今（30）晚在直播節目「蝦會事，蝦場瞧」第2集，與「釣友」來賓、立法委員黃國昌談及國會擴權修法釋憲案，被問到對於8月6日登場的憲法法庭言詞辯論...…,https://news.ltn.com.tw/news/politics/breakingnews/4753736,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/06/2024 12:18:28
news_e2ddf644afcda1841bb2229bbdab046e,訪美行 朱立倫：美方理解國民黨是穩定力量,政治新聞,2024-08-17T21:30:00Z,"重申「親美、友日、和中」路線

〔記者施曉光／台北報導〕在美訪問的國民黨主席朱立倫於美國舊金山時間十六日出席全美黨務幹部研習會受訪時表示，今年是美國的關鍵年，國民黨與美國民主、共和兩黨長期密切聯繫，相信美方充分理解國民黨是一個穩定力量，他並重申「親美、友日、和中」是國民黨的重要路線。

媒體…",https://news.ltn.com.tw/news/politics/paper/1662406,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/25/2024 12:18:52
news_b7362f7b261418cb818499e4e58626fe,星期專論》台灣的自由值得GDP的五％,政治新聞,2024-08-17T21:30:00Z,"◎費學禮（Richard D. Fisher, Jr.）

戰爭，甚至可能是全球性的戰爭，將定義未來的十年─因此，台灣人民現在必須決定，他們的自由和生命價值幾何─或許可以從將國防預算提高到國內生產毛額（GDP）的五％開始。
威脅台灣的勢力，即中國共產黨及其黨軍中國人民解放軍，斷定一個自由的、或…",https://news.ltn.com.tw/news/politics/paper/1662409,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/25/2024 12:18:52
news_0132fd2986343d80804adada13859683,中國海巡船越海峽中線  吳思瑤：只會讓台灣人民反感,國內政治,2024-08-19T05:31:08Z,（中央社記者王揚宇、林敬殷台北19日電）中國籍漁船於金門外海沉沒，台灣海巡與中方搜救失蹤船員之際，中國海巡越過海峽中線。民進黨團幹事長吳思瑤今天受訪說，台灣的善意換來中國的敵意，只會讓台灣人民對中國更加反感。,https://www.cna.com.tw/news/aipl/202408190111.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/26/2024 12:20:23
news_274771f1cac3ee72f4a23fae6bcba434,川普國安團隊可能人選：台灣國防支出嚴重不足,國內政治,2024-07-31T00:29:09Z,（中央社記者鍾佑貞華盛頓30日專電）繼川普任內擔任國安顧問的歐布萊恩呼籲台灣應增加國防支出後，外傳可能進入川普執政團隊的柯伯吉今天受訪解讀川普外交政策時，也提到台灣國防開支占GDP的2.4%，「嚴重不足」。,https://www.cna.com.tw/news/aipl/202407310028.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/07/2024 12:17:50
news_6f5d40256fa7126ecfbd2f0fff3026cc,川普諷林郁婷「變性人」　翁曉玲籲賴政府：拿出釋憲速度捍衛名譽,政治新聞,2024-08-19T04:05:00Z,美國共和黨參選人、前總統川普18日舉行造勢活動，卻在演說中暗諷「台灣拳后」林郁婷是變性人，更大酸「會將男性趕出女性運動」。對此，國民黨立委翁曉玲18日表示，譴責川普歧視林郁婷，這面金牌，不只代表個人，更是台灣之光，屬於中華民國。她呼籲，賴政府出來捍衛林郁婷名譽，拿出組成釋憲律師團的速度，幫助林郁婷提告，別讓台灣之光讓人糟蹋！,https://www.ettoday.net/news/20240819/2799935.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/26/2024 12:20:23
news_b77615134b146a8e0f65911d2d53020e,民主黨今起全代會！國民黨觀選團抵美　「給國人第一手動態」,政治新聞,2024-08-19T02:06:00Z,民主黨全代會定於19日至22日舉辦，美國總統拜登也將共襄盛舉，19日將藉由開幕之夜演講傳達他對於賀錦麗的全力支持，描述他們共同創造的政績，並強調必須擊敗「對美國民主帶來威脅」的前總統川普。國民黨代表團於台北時間（19）日清晨抵達芝加哥國際機場，參與這場盛事。觀選團成員、國民黨發言人楊智伃表示，給國人第一手瞭解最新美選動態。,https://www.ettoday.net/news/20240819/2800044.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/26/2024 12:20:23
news_4aaf86c641900792bddb04f8cb248dee,林郁婷遭川普歧視！政府靜悄悄　趙少康轟：賴清德不要只會蹭,政治新聞,2024-08-19T04:32:00Z,美國共和黨參選人、前總統川普18日舉行造勢活動，卻在演說中暗諷「台灣拳后」林郁婷是變性人，更大酸「會將男性趕出女性運動」。對此，前中廣董事長趙少康今（19日）表示，面對川普胡言亂語，總統賴清德、行政院長卓榮泰、外交部一片靜悄悄，再度證明民進黨面對美國就是軟腳蝦。他認為，政府沒有第一時間駁斥錯誤訊息，可能導致積非成是，賴也要有總統的樣子，該當選手們的後盾，不要只會蹭。,https://www.ettoday.net/news/20240819/2800161.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/26/2024 12:20:23
news_43743a916a18d8257d6713d3ada5654d,拜登提協防台灣 葛來儀：賀錦麗可能回歸戰略模糊,國內政治,2024-09-05T23:45:48Z,（中央社記者鍾佑貞華盛頓5日專電）美國將在11月大選，白宮由誰當家影響全球。華府兩岸專家葛來儀今天表示，拜登不排除動武保台，賀錦麗未必跟進，可能回歸戰略模糊路線。川普較難預測，可能與北京討價還價並公開要求台灣增加國防預算。,https://www.cna.com.tw/news/aipl/202409060019.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,09/13/2024 12:25:08
news_3c5dc4196a5f7f97f87f85f1001098d6,經濟學人：台灣汲取以哈俄烏戰爭教訓 阻中國侵犯,國內政治,2024-09-06T03:16:32Z,（中央社倫敦5日綜合外電報導）英國雜誌「經濟學人」一篇文章指出，每場戰爭都是其他軍隊學習的機會，俄烏戰爭和以哈戰爭提供豐富的教訓，擔心可能成為下一個攻擊目標的台灣是最熱衷的學生之一。,https://www.cna.com.tw/news/aipl/202409060067.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,09/13/2024 12:25:08
news_98c8b6c10e4a8ef3e8e22ee0cb37cf27,美媒：賴總統處理台海得當 中國仍定義為麻煩製造者,國內政治,2024-09-06T10:19:13Z,（中央社華盛頓6日綜合外電報導）美國媒體報導，台灣總統賴清德5月20日上任到上週屆滿百日，華府對賴總統處理台海議題的做法給予正面評價，但美台商會會長韓儒伯說，北京仍會竭力把他貼上麻煩製造者標籤。,https://www.cna.com.tw/news/aipl/202409060283.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,09/13/2024 12:25:08
news_4cff5ca921a7697c7be82be4e5ef3093,廈大刊文籲接管台灣 律師陳怡凱曝6重點：對在台代理人已不耐,政治新聞,2024-08-18T22:28:26Z,"首次上稿 00:03更新時間 06:28

祝蘭蕙／核稿編輯
中國廈門大學海峽兩岸城市規劃研究所日前發文呼籲中國政府「盡快啟動台灣接管準備」，但該文章發表沒多久就遭下架，近...…",https://news.ltn.com.tw/news/politics/breakingnews/4772969,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/26/2024 12:20:23
news_10ff94a70dec8335d92241d1d3b27ff5,川普造勢炒性別議題 蔣萬安：政府應捍衛選手名譽,政治新聞,2024-08-19T03:56:10Z,美國共和黨總統候選人川普在賓州造勢場合中，指稱巴黎奧運有男性參與女性賽事，誓言要將「男性趕出女子運動」，被認為影射捲入性別爭議的台灣與阿爾及利亞奧運拳擊金牌得主林郁婷、...…,https://news.ltn.com.tw/news/politics/breakingnews/4773207,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/26/2024 12:20:23
news_9ac8847d57e132294fc563075ab453fc,海巡助搜救、中方卻巡航越中線 立院民進黨團：善意換來敵意,政治新聞,2024-08-19T05:41:12Z,中國漁船「閩龍漁60877」17日在金門東碇島外海沉沒，仍有3名船員失蹤，我方海巡正全力協助搜救，不料，中國3艘公務船卻執行30.5小時在台海巡航，並曾短暫越過海峽中線。立法院...…,https://news.ltn.com.tw/news/politics/breakingnews/4773383,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/26/2024 12:20:23
news_3f3c04001da563091b80826bce9d972b,紐約市長、川普被法辦均未動員群眾干預司法 黃帝穎：民眾黨簡直國際笑話,政治新聞,2024-09-26T09:45:31Z,紐約時報引述瞭解事件、但不具名人士的說法報導，現任紐約市長亞當斯（Eric Adams）因聯邦罪刑被起訴，是美國史上首位在任被起訴的紐約市長。律師黃帝穎指出，民主黨亞當斯與共和...…,https://news.ltn.com.tw/news/politics/breakingnews/4812107,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,10/03/2024 12:17:35
news_a50cae3522181948f0ebd36fe25c57be,義務役人數不足 無法接受新式訓練？ 軍方：導入專業科技 提升效益,政治新聞,2024-08-04T21:30:00Z,〔記者黃靖媗／台北報導〕國軍今年起將義務役恢復至一年，但外媒報導稱，義務役因服兵役人數不足，未能接受操作無人機等新式訓練；軍方日前也表示，首年義務役男人數由原規劃的九一二七員下修為六九三六員。對此，國防部回應指出，並非所有役男均操作反裝甲武器或無人機，國軍已規劃導入國防專業科技與新知，提升訓練效益。…,https://news.ltn.com.tw/news/politics/paper/1660138,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/12/2024 12:19:04
news_53c462b09e660888cfa5f2edfe9f9640,駁川普不挺夥伴 俞大㵢：川普任內台美獲突破進展,國內政治,2024-08-01T01:10:29Z,（中央社記者鍾佑貞華盛頓31日專電）共和黨總統候選人川普似乎不願支持傳統盟友及夥伴，不只引發歐洲關注，也在台灣成為話題。駐美代表俞大㵢指出，許多台美突破性進展都在川普任內發生，包括取消或放寬許多互動限制。,https://www.cna.com.tw/news/aipl/202408010031.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/08/2024 12:18:02
news_c11fa680a275b53607d1a62770e20ca7,柯文哲會見日跨黨派國會議員 強調建構堅實國防,國內政治,2024-08-01T03:08:59Z,（中央社記者郭建伸台北1日電）民眾黨主席柯文哲昨天會見日本跨黨派國會議員，雙方就外交國防政策、少子化等議題交換意見。柯文哲強調，建構堅實的國防戰力，才能確保國家主權，但嚇阻與溝通都極為重要，透過溝通才能降低誤判及衝突可能。,https://www.cna.com.tw/news/aipl/202408010074.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/08/2024 12:18:02
news_e7e7ab163826b6cf38658f051eb68495,暗批川普？彭斯旗下組織力促共和黨強力支持台灣抗中,政治新聞,2024-08-20T13:21:12Z,美國前副總統彭斯（Mike Pence）創立的政策倡導組織「推進美國自由」（Advancing American Freedom，AAF）於上週發布一份備忘錄，強調台灣在抗衡中...…,https://news.ltn.com.tw/news/politics/breakingnews/4774912,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/27/2024 12:19:59
news_7d18c107fa4e3749030df31d4caed579,中國帶給周邊國家壓力 柯文哲主張恢復美日台「明德專案」國安會議,政治新聞,2024-08-01T03:53:47Z,民眾黨主席柯文哲昨日會見日本人權外交跨黨派議員聯盟，雙方針對外交國防政策、少子化問題交流。柯文哲在會中表示，中國的崛起確實帶給周邊國家些許壓力。美日台應恢復李登輝前總統時期建立...…,https://news.ltn.com.tw/news/politics/breakingnews/4755399,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/08/2024 12:18:02
news_ee7b967c5ca4c670d994731660c86576,蔡英文愛犬、總統級外交官Maru過世　昔因「隱身術」爆紅,政治新聞,2024-08-20T04:55:00Z,前總統蔡英文的愛犬Maru於19日離世，這是Bella在去年過世後，她在一年裡痛失的第二位家人。Maru是蔡英文三隻導盲犬中最活潑的，曾經因為太開心暴衝，差點讓蔡英文摔跤；而祂最被外界關注，是在2020年時，蔡英文在官邸宴請美國國務次卿柯拉克（Keith Krach），Maru身為「總統級外交官」在拍照時因為無心的「隱身術」而爆紅。,https://www.ettoday.net/news/20240820/2800934.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:19:59
news_ceac437cbfc9a633cdda1ec7ea46dfdb,學者：川普若重返白宮 美中戰略競爭仍將持續,國內政治,2024-08-02T03:59:22Z,（中央社記者吳書緯台北2日電）美國大選正熱，學者盧政鋒認為，若共和黨總統候選人川普勝選，美中戰略競爭的發展格局仍將延續，北京若再次測試華府防衛台海的決心與底線，美國與中國的戰略競爭可能走出拜登政府的管控競爭、建立護欄，走向贏得戰略勝利的方向。,https://www.cna.com.tw/news/aipl/202408020068.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/09/2024 12:18:56
news_93b98a83ea34cfa824d72786d114cf94,民調：台韓多數人認為 美總統不論誰當選都會協防,國內政治,2024-08-02T04:37:23Z,（中央社記者石秀娟華盛頓1日電）一份新民調顯示，超過半數台灣民眾認為，萬一台海衝突，不論誰當選美國總統，美國都會協助台灣；在此同時，逾7成南韓民眾說，無論誰贏，萬一南北韓衝突，美國都會保衛南韓。這份民調在美國總統拜登退選前進行。,https://www.cna.com.tw/news/aipl/202408020098.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/09/2024 12:18:56
news_470834b90901c1d62353edd4c894a145,美國大選將登場 卓榮泰：對台美關係健康永續有信心,政治新聞,2024-11-05T04:18:25Z,美國總統大選稍晚即將登場，行政院長卓榮泰今（5）日答詢時表示，美國是民主成熟的國家，對台美關係朝向健康永續穩定地發展有信心有把握，政策上如果有任何轉變，國家也一定會有相應對策。...…,https://news.ltn.com.tw/news/politics/breakingnews/4852840,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,11/12/2024 12:20:31
news_2749cd392d3922dd1fcdd5422c350c9c,外交部：川普首次執政對台政策正面進展 將推動延續,國內政治,2024-11-06T13:57:51Z,（中央社記者楊堯茹台北6日電）美國總統候選人川普已獲得超過270張選舉人票，篤定成為新任總統。外交部表示，川普首次執政造就台美關係顯著正面進展，將審慎努力推動其延續，且台美各項合作已建置化，不受政府更迭影響。,https://www.cna.com.tw/news/aipl/202411060439.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,11/13/2024 12:20:52
news_4a830d602531b41ede1b30d6973ed63c,美台商會評拜登最新一波軍售 指無助台軍事現代化,國內政治,2024-09-18T00:24:09Z,（中央社記者鍾佑貞華盛頓17日專電）美國最新對台軍售包括戰機相關設備的備件維修。美台商會會長韓儒伯今天指出，軍售項目延續拜登穩定提供小額彈藥的趨勢，但2020年以來，美國對台灣軍隊現代化的支持已經停止，不利台灣因應所有突發事件。,https://www.cna.com.tw/news/aipl/202409180021.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,09/25/2024 12:19:24
news_52ddbeeb37cff5de15b240b53f3c9c31,賀錦麗版黨綱重提一中政策　藍委：賴清德上任3個月處處充滿危機,政治新聞,2024-08-21T04:36:00Z,美國民主黨全國代表大會19日通過2024年版黨綱，在「中國」的專章中，首度將對台「六項保障」放入黨綱，也恢復原被刪除的「一中政策」，強調兩岸、台海不會片面改變現狀。對此，國民黨立委李彥秀表示，賴清德上任剛滿三個月，不論在兩岸外交，以及黨務國政上，處處充滿權力危機感，若將嚴肅的兩岸與國際問題，視為大內宣的工具，這往往是災難的開始。,https://www.ettoday.net/news/20240821/2801662.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/28/2024 12:22:09
news_c874a7d4e380f18218337274e932f9ce,央行穩定房市2劇本推演　台經院：不排除第7波選擇性信用管制,政治新聞,2024-08-26T05:53:00Z,國內房市升溫，央行大動作請國銀喝咖啡，下達不動產貸款減降令，台經院產經資料庫研究總監暨研究員劉佩真認為，不排除央行祭出第7波選擇性信用管制，可能會有2套劇本，第1是擴大範圍，第2為貸款成數再降。,https://www.ettoday.net/news/20240826/2804689.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/02/2024 12:19:27
news_ed51ab9c5342401705628fd4f736f4f2,美民主黨綱首納對台6項保證 國民黨：顯示重視台海未來局勢,政治新聞,2024-08-21T08:22:39Z,美國民主黨於美東時間19日通過2024年版黨綱，首納對台6項保證。國民黨文傳會主委、立委李彥秀今天說，顯示美國對台海未來局勢的重視，美國總統拜登今年就曾多次強調，希望台海兩岸維...…,https://news.ltn.com.tw/news/politics/breakingnews/4775891,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/28/2024 12:22:09
news_71a7a6a4933b910a10d1299acf6bc18c,楊西崑訪談錄揭密 曾提議「中華台灣共和國」,國內政治,2024-09-28T07:26:08Z,（中央社記者溫貴香台北28日電）國史館出版前外交部次長楊西崑訪談錄，揭露1971年退出聯合國以後，楊西崑希望美方幫忙說服時任總統蔣中正以「中華台灣共和國」的新名義聲明與大陸完全無關。國史館長陳儀深表示，此事雖無結果，但提議這種跳脫框架的方案為國謀出路，饒富歷史意義。,https://www.cna.com.tw/news/aipl/202409280122.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,10/05/2024 12:18:53
news_a95aba0c58eabaeba7dbff4d2021b8f4,川普控中國的晶片來自台灣 李忠憲憂資安、晶片國安失策的代價,政治新聞,2024-09-11T21:48:47Z,"首次上稿 9-11 22:32更新時間 9-12 05:48
祝蘭蕙／核稿編輯
美國總統大選倒數2個月，共和黨候選人川普（Donald Trump）、民主黨候選人賀錦麗（Ka...…",https://news.ltn.com.tw/news/politics/breakingnews/4797530,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,09/19/2024 12:19:21
news_3df756a239fedc9d3286d29c00102926,華郵：教官人力及設備短缺 拖慢台灣強化備戰進展,國內政治,2024-08-04T00:32:03Z,（中央社記者鍾佑貞華盛頓3日專電）「華盛頓郵報」今天報導，台灣國防部長顧立雄近期表示，設備及教官不足，使後備軍人訓練專業化的相關作為進度緩慢。報導也說，今年服兵役的人數不足，未能接受操作無人機、刺針飛彈等新式訓練。,https://www.cna.com.tw/news/aipl/202408040022.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/11/2024 12:17:48
news_fef954b9258cc75deb4f8adb157d747f,馬英九：軍購若像繳保護費 國防預算將成錢坑法案,國內政治,2024-08-04T11:25:01Z,（中央社記者呂欣憓曼谷4日專電）前總統馬英九今天在曼谷演講表示，備戰有其必要，但高昂軍費對台灣是沉重的負擔，尤其若軍購變成美國總統候選人川普口中繳保護費的輕蔑說法，國防預算等於錢坑法案，會拖垮台灣的財政，只會圖利美國的軍工複合體。,https://www.cna.com.tw/news/aipl/202408040190.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/11/2024 12:17:48
news_d8bcc2a03394a9061db38cf9b3af2047,彭斯旗下組織促共和黨 堅定挺台抗中,政治新聞,2024-08-20T21:30:00Z,"「推動美國自由」暗批川普對台政策 強調「今日台灣，明日關島」 
〔編譯陳成良／綜合報導〕美國前副總統彭斯創立的政策倡議組織「推動美國自由」（AAF），上週發布一份備忘錄，強調台灣在抗衡中國侵略中的重要性，敦促共和黨國會議員堅定支持台灣。這份報告引發外界廣泛關注，被視為對前總統川普相關言論的間接回應…",https://news.ltn.com.tw/news/politics/paper/1662776,自由時報,https://news.ltn.com.tw/list/breakingnews/politics,08/28/2024 12:22:09
news_c92f1f8869faed651ba51392f847bf14,美前副總統投書華郵拒孤立主義 強調台灣不能淪陷,國內政治,2024-08-22T00:18:31Z,（中央社記者鍾佑貞華盛頓21日專電）川普6月受訪指台灣與美國距離遠，要協防台灣高度困難。川普任內的副總統彭斯及共和黨大老佛訥今天反駁這種說法，質疑「對全球超級強國來說，距離算什麼呢？」強調美國必須確保台灣的自由及安全。,https://www.cna.com.tw/news/aipl/202408220022.aspx,中央通訊社,https://www.cna.com.tw/list/aipl.aspx,08/29/2024 12:21:33
